Date,Location,18-24,25-44,45-64,65+,U18,Female,Male,Transgender,DNAA,DSH,DSH ,SA Only,SA/DSH,SI Only,SI/DSH,SI/SA,SI/SA/DSH,Crime,Recorded Crimes,Month,Unemploy.Gender,Unemploy.u25,Unemploy.25+,Unemploy.allages
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Possession of a firearm,207,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Offensive weapons offences (n.e.c.),1895,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Fireworks offences,92,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Damage to property and to the environment,25946,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Arson,1722,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Criminal damage (not arson),24049,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Litter offences,175,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Public order and other social code offences,33269,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Disorderly conduct,25505,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Trespass offences,2741,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Liquor licensing offences,1081,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Prostitution offences,56,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Regulated betting/money collection/trading offences,289,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Social code offences (n.e.c.),3597,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Offences against government justice procedures and organisation of crime,11440,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Offences against government and its agents,283,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Organisation of crime and conspiracy to commit crime,10,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Perverting the course of justice,59,0,0,0,0,0
2015,South.East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Offences while in custody breach of court orders,11088,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Homicide offences,83,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Murder,30,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Manslaughter,6,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Infanticide,0,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Dangerous driving leading to death,47,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Sexual offences,2283,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Rape of a male or female,518,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Defilement of a boy or girl less than  years old,127,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Sexual offence involving mentally impaired person,23,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Aggravated sexual assault,9,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Sexual assault (not aggravated),1395,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Other sexual offences,211,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Attempts/threats to murder assaults harassments and related offences,16877,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Murder-attempt,13,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Murder-threat,586,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Harassment and related offences,1501,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Assault causing harm poisoning,3510,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Other assault,11267,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Dangerous or negligent acts,7117,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Dangerous driving causing serious bodily harm,12,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Driving/in charge of a vehicle while over legal alcohol limit,6417,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Driving/in charge of a vehicle under the influence of drugs,220,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Endangerment with potential for serious harm/death,97,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Abandoning a child child neglect and cruelty,167,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Unseaworthy/dangerous use of boat or ship,7,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, False alarm/interference with aircraft or air transport facilities,2,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Endangering traffic offences,195,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Kidnapping and related offences,153,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, False imprisonment,95,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Abduction of person under  years of age,29,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Human trafficking offences,29,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Robbery extortion and hijacking offences,2574,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Robbery of an establishment or institution,928,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Robbery of cash or goods in transit,18,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Robbery from the person,1478,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Blackmail or extortion,54,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Carjacking hijacking/unlawful seizure of aircraft/vessel,96,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Burglary and related offences,26301,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Aggravated burglary,270,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Burglary (not aggravated),25435,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Possession of an article (with intent to burgle steal demand),596,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Theft and related offences,75732,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Theft/taking of vehicle and related offences,6455,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Theft from person,5369,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Theft from shop,22654,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Other thefts handling stolen property,41254,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Fraud deception and related offences,5781,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Controlled drug offences,15050,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Importation of drugs,19,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Cultivation or manufacture of drugs,240,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Possession of drugs for sale or supply,3366,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Possession of drugs for personal use,10931,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Other drug offences,494,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Weapons and Explosives Offences,2373,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Explosives chemical weapons offences,29,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Discharging a firearm,150,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Possession of a firearm,207,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Offensive weapons offences (n.e.c.),1895,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Fireworks offences,92,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Damage to property and to the environment,25946,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Arson,1722,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Criminal damage (not arson),24049,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Litter offences,175,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Public order and other social code offences,33269,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Disorderly conduct,25505,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Trespass offences,2741,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Liquor licensing offences,1081,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Prostitution offences,56,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Regulated betting/money collection/trading offences,289,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Social code offences (n.e.c.),3597,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Offences against government justice procedures and organisation of crime,11440,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Offences against government and its agents,283,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Organisation of crime and conspiracy to commit crime,10,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Perverting the course of justice,59,0,0,0,0,0
2015,Tallaght,149,206,74,6,291,459,266,1,147,44,0,7,2,165,124,136,101, Offences while in custody breach of court orders,11088,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Homicide offences,83,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Murder,30,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Manslaughter,6,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Infanticide,0,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Dangerous driving leading to death,47,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Sexual offences,2283,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Rape of a male or female,518,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Defilement of a boy or girl less than  years old,127,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Sexual offence involving mentally impaired person,23,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Aggravated sexual assault,9,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Sexual assault (not aggravated),1395,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Other sexual offences,211,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Attempts/threats to murder assaults harassments and related offences,16877,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Murder-attempt,13,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Murder-threat,586,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Harassment and related offences,1501,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Assault causing harm poisoning,3510,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Other assault,11267,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Dangerous or negligent acts,7117,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Dangerous driving causing serious bodily harm,12,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Driving/in charge of a vehicle while over legal alcohol limit,6417,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Driving/in charge of a vehicle under the influence of drugs,220,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Endangerment with potential for serious harm/death,97,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Abandoning a child child neglect and cruelty,167,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Unseaworthy/dangerous use of boat or ship,7,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, False alarm/interference with aircraft or air transport facilities,2,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Endangering traffic offences,195,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Kidnapping and related offences,153,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, False imprisonment,95,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Abduction of person under  years of age,29,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Human trafficking offences,29,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Robbery extortion and hijacking offences,2574,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Robbery of an establishment or institution,928,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Robbery of cash or goods in transit,18,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Robbery from the person,1478,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Blackmail or extortion,54,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Carjacking hijacking/unlawful seizure of aircraft/vessel,96,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Burglary and related offences,26301,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Aggravated burglary,270,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Burglary (not aggravated),25435,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Possession of an article (with intent to burgle steal demand),596,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Theft and related offences,75732,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Theft/taking of vehicle and related offences,6455,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Theft from person,5369,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Theft from shop,22654,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Other thefts handling stolen property,41254,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Fraud deception and related offences,5781,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Controlled drug offences,15050,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Importation of drugs,19,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Cultivation or manufacture of drugs,240,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Possession of drugs for sale or supply,3366,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Possession of drugs for personal use,10931,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Other drug offences,494,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Weapons and Explosives Offences,2373,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Explosives chemical weapons offences,29,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Discharging a firearm,150,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Possession of a firearm,207,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Offensive weapons offences (n.e.c.),1895,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Fireworks offences,92,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Damage to property and to the environment,25946,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Arson,1722,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Criminal damage (not arson),24049,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Litter offences,175,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Public order and other social code offences,33269,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Disorderly conduct,25505,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Trespass offences,2741,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Liquor licensing offences,1081,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Prostitution offences,56,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Regulated betting/money collection/trading offences,289,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Social code offences (n.e.c.),3597,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Offences against government justice procedures and organisation of crime,11440,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Offences against government and its agents,283,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Organisation of crime and conspiracy to commit crime,10,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Perverting the course of justice,59,0,0,0,0,0
2015,Tralee,35,61,37,10,42,120,65,0,26,15,0,4,2,64,32,24,18, Offences while in custody breach of court orders,11088,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Homicide offences,83,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Murder,30,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Manslaughter,6,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Infanticide,0,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Dangerous driving leading to death,47,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Sexual offences,2283,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Rape of a male or female,518,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Defilement of a boy or girl less than  years old,127,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Sexual offence involving mentally impaired person,23,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Aggravated sexual assault,9,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Sexual assault (not aggravated),1395,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Other sexual offences,211,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Attempts/threats to murder assaults harassments and related offences,16877,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Murder-attempt,13,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Murder-threat,586,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Harassment and related offences,1501,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Assault causing harm poisoning,3510,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Other assault,11267,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Dangerous or negligent acts,7117,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Dangerous driving causing serious bodily harm,12,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Driving/in charge of a vehicle while over legal alcohol limit,6417,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Driving/in charge of a vehicle under the influence of drugs,220,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Endangerment with potential for serious harm/death,97,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Abandoning a child child neglect and cruelty,167,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Unseaworthy/dangerous use of boat or ship,7,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, False alarm/interference with aircraft or air transport facilities,2,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Endangering traffic offences,195,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Kidnapping and related offences,153,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, False imprisonment,95,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Abduction of person under  years of age,29,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Human trafficking offences,29,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Robbery extortion and hijacking offences,2574,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Robbery of an establishment or institution,928,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Robbery of cash or goods in transit,18,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Robbery from the person,1478,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Blackmail or extortion,54,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Carjacking hijacking/unlawful seizure of aircraft/vessel,96,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Burglary and related offences,26301,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Aggravated burglary,270,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Burglary (not aggravated),25435,0,0,0,0,0
2015,West,52,101,65,4,52,154,120,0,62,15,0,4,2,94,31,43,23, Possession of an article (with intent to burgle steal demand),596,0,0,0,0,0
